In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	454280956	Metal_coinage_tableCloth_count_oneshot_006	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_tableCloth_count_oneshot\Metal_coinage_tableCloth_count_oneshot_006_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\metal_coin_handling\Metal_coinage_tableCloth_count_oneshot\Metal_coinage_tableCloth_count_oneshot_006		61491
	454286225	Metal_coinage_MetalPlateDenseBig_drop_oneshot_005	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_MetalPlateDenseBig_drop_oneshot\Metal_coinage_MetalPlateDenseBig_drop_oneshot_005_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\metal_coin_handling\Metal_coinage_MetalPlateDenseBig_drop_oneshot\Metal_coinage_MetalPlateDenseBig_drop_oneshot_005		6197
	454464618	amb_base_forest_deciduous_mid_lp_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_base_forest_deciduous_mid_lp\amb_base_forest_deciduous_mid_lp_07_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\ca_base\ca_base_exteriors\ca_base_ext_gusts\base_gust_freq_single\amb_base_gust\amb_base_forest_deciduous_gust\amb_base_forest_deciduous_mid_lp\amb_base_forest_deciduous_mid_lp_07		140134
	454484128	char_move_step_hoof_30	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_step\char_move_step_hoof\char_move_step_hoof_30_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Footsteps\char_move_step_hoof\char_move_step_hoof_horse_FIRSTSTEPTRIGGER\char_move_step_horse_walk\char_move_step_horse_02\char_move_step_hoof_30		2958
	454496495	fs_dirt_lightShoe_startstop_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_dirt_lightShoe_startstop\fs_dirt_lightShoe_startstop_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_passbys\fs_dirt_lightShoe_startstop\fs_dirt_lightShoe_startstop_10		72118
	454514918	wpn_cannon_mortar_fire_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_wpn_cannon_mortar_fire\wpn_cannon_mortar_fire_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\01_loudest\01_loudest_guns\amb_wpn_cannon_mortar_fire\wpn_cannon_mortar_fire_04		17922
	454538359	ui_unit_disembarking_navy_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\ui_unit_disembarking_navy\ui_unit_disembarking_navy_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\unit_interaction\ui_unit_disembarking_navy\ui_unit_disembarking_navy_05		13003
	454539483	wpn_mel_handle_sword_short_57	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_sword_short\wpn_mel_handle_sword_short_57_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_weapons\amb_wpn_handle\amb_wpn_mel_handle_sword_short\wpn_mel_handle_sword_short_57		3352
	454597197	UI_clock_tick_B_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_clock_tick_B\UI_clock_tick_B_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\time\UI_gamestatePause_clock_tick_enable\UI_gamespeed_clock_tick\clock looping behaviour\clock mech tick seq\click\UI_clock_tick_B\UI_clock_tick_B_07		3739
	454604500	VOXEfrt_hurt_small_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_hurt_small_Rob\VOXEfrt_hurt_small_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\Cities\city_pop_type\city_pop_type_slaves\city_pop_type_slaves_group\VOXEfrt_hurt_small\VOXEfrt_hurt_small_Rob\VOXEfrt_hurt_small_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_03		12407
	454660152	f_group_talk_far_medium_01_chunk	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\f_group_talk_far_medium_chunk\f_group_talk_far_medium_01_chunk_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\Vox-ToolBox SPL_ANDREW\vox_walla_mono\vox_walla_background\RL\talk_group_far_medium_RL\f_group_talk_far_medium_chunk_RL\f_group_talk_far_medium_01_chunk		79473
	454738620	PARAKEET_RED_BREASTED_squawks_09	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\sea\PARAKEET_RED_BREASTED_squawks\PARAKEET_RED_BREASTED_squawks_09_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\02_loud\02_loud_birds\02_loud_birds_wetland\02_loud_birds_southeastasia_generic\PARAKEET_RED_BREASTED_squawks\PARAKEET_RED_BREASTED_squawks_09		37357
	454786573	VTB_hurt-normal_mOSFV_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\hurt-normal\VTB_hurt-normal_mOSFV_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_hurt-normal\OSFV\VTB_hurt-normal_mOSFV_01		9349
	454861152	Leather_boot_small_Pulling_oneshots_001	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Leather_boot_small_Pulling_oneshots\Leather_boot_small_Pulling_oneshots_001_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\cloth_clothes_leather_boot_handling\Leather_boot_small_Pulling_oneshots\Leather_boot_small_Pulling_oneshots_001		8645
	454925732	m_group_talk_far_large_11_chunk	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\m_group_talk_far_large_chunk\m_group_talk_far_large_11_chunk_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\Vox-ToolBox SPL_ANDREW\vox_walla_mono\vox_walla_background\FR\talk_group_far_large_FR\m_talk_group_far_large_chunk_FR\m_group_talk_far_large_11_chunk		78850
	454949340	char_move_gear_wood_light_30	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_wood_light\char_move_gear_wood_light_30_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\char_move_gear_wood_light\char_move_gear_wood_light_30		9613
	454970097	VTB_talk-respond_mJABL_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\talk-respond\VTB_talk-respond_mJABL_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\Cities\city_pop_type\city_pop_type_burghers\city_pop_type_burghers_group\VTB-m_talk-respond\JABL\VTB_talk-respond_mJABL_03		7786
	455011660	char_move_step_horse_walk_seq_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\char_move_step_horse_walk_seq\char_move_step_horse_walk_seq_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_passbys_slow\amb_char_move_step_horse_walk_seq\char_move_step_horse_walk_seq_03		123450
	455017181	m_armed_small_grp_12	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\m_armed_small_grp\m_armed_small_grp_12_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\characters\armed_small_grp\m_armed_small_grp\m_armed_small_grp_12		59243
	455059322	wpn_proj_bulletby_ricochet_A_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_bulletby_ricochet_A\wpn_proj_bulletby_ricochet_A_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_rossbach_00\loading_screen_rossbach_volleys_freq_rear\volley_rear\bulletbys\wpn_proj_bulletby_ricochet_A\wpn_proj_bulletby_ricochet_A_01		18816
	455079859	VTB_sneezing_mJABL_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\sneezing\VTB_sneezing_mJABL_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_sneezing\JABL\VTB_sneezing_mJABL_04		7811
	455159771	VTB_barkingorder_mJOCL_24	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\barkingorder\VTB_barkingorder_mJOCL_24_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\Cities\city_pop_type\city_pop_type_soldiers\city_pop_type_soldiers_group\VTB-m_barkingorder\JOCL\VTB_barkingorder_mJOCL_24		3768
	455176560	Book4_handling_oneshot_016	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\book4_handling_oneshot\Book4_handling_oneshot_016_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\books_general_handling\book4_handling_oneshot\Book4_handling_oneshot_016		17260
	455294533	char_move_gear_metal_heavy_38	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_heavy\char_move_gear_metal_heavy_38_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_heavy\char_move_gear_metal_heavy_38		10220
	455320108	VTB_talk-normal_mJABL_24	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\talk-normal\VTB_talk-normal_mJABL_24_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\Cities\city_pop_type\city_pop_type_laborers\city_pop_type_laborers_group\VTB-m_talk-normal\JABL\VTB_talk-normal_mJABL_24		65347
	455324914	BRAMBLING_call_A_08	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\BRAMBLING_call_A\BRAMBLING_call_A_08_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\nature_sounds\02_loud\02_loud_birds\02_loud_birds_field\02_loud_birds_europe_field\BRAMBLING_call_A\BRAMBLING_call_A_08		4259
	455352097	VTB_clearingthroat_mJEHE_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\clearingthroat\VTB_clearingthroat_mJEHE_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_clearingthroat\JEHE\VTB_clearingthroat_mJEHE_03		8724
	455379104	VTB_hurt-aggressive_mSTMC_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\hurt-aggressive\VTB_hurt-aggressive_mSTMC_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_aztec_00\volleys_freq_right\volley_right\hurts_left\mil_vox_hurt_big\STMC\VTB_hurt-aggressive_mSTMC_03		7509
	455398915	amb_base_coast_beach_lp_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_base_coast_beach_lp\amb_base_coast_beach_lp_03_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\ca_base\ca_base_exteriors\ca_base_ext_water\amb_base_water_beach_lake\amb_base_coast_beach_lp_C\amb_base_coast_beach_lp_03		255472
	455410022	fs_heavyshoe_gravel_step_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_heavyshoe_gravel_step\fs_heavyshoe_gravel_step_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Footsteps\char_move_step_foot_weight\fs_surface_heavyshoe\fs_heavyshoe_gravel_step\fs_heavyshoe_gravel_step_01		6885
	455433949	Silk_dress_thicker_handling_oneshot_012	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\silk_dress_thicker_handling_oneshot\Silk_dress_thicker_handling_oneshot_012_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_ashanti_00\loading_screen_ashanti_00_procession\loading_screen_ashanti_00_procession_clothes\cloth_clothes_silk_movement\silk_dress_thicker_handling_oneshot\Silk_dress_thicker_handling_oneshot_012		15537
	455652203	VTB_sneezing_mJABL_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\sneezing\VTB_sneezing_mJABL_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_sneezing\JABL\VTB_sneezing_mJABL_04		7777
	455690183	amb_base_coast_rocks_lp_09	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb_base_coast_rocks_lp\amb_base_coast_rocks_lp_09_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\ca_base\ca_base_exteriors\ca_base_ext_water\amb_base_water_cliff_lake\amb_base_coast_rocks_lp_R\amb_base_coast_rocks_lp_09		361372
	455711081	VTB_effort-aggressive_mJEHE_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\effort-aggressive\VTB_effort-aggressive_mJEHE_07_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\Cities\city_pop_type\city_pop_type_soldiers\city_pop_type_soldiers_group\VTB-m_effort-aggressive\JEHE\VTB_effort-aggressive_mJEHE_07		10217
	455720319	Metal_metaltrinketDampened_woodStick_Handling_loop_002	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_metaltrinketDampened_woodStick_Handling_loop\Metal_metaltrinketDampened_woodStick_Handling_loop_002_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\metal_small_trinket_handling\Metal_metaltrinketDampened_woodStick_Handling_loop\Metal_metaltrinketDampened_woodStick_Handling_loop_002		23831
	455847804	VTB_coughing_mELAN_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ELIAS-ELAN\coughing\VTB_coughing_mELAN_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_coughing\ELAN\VTB_coughing_mELAN_03		18006
	455853400	Leather_boot_small_PassingHand_oneshots_009	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Leather_boot_small_PassingHand_oneshots\Leather_boot_small_PassingHand_oneshots_009_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\cloth_clothes_leather_boot_handling\Leather_boot_small_PassingHand_oneshots\Leather_boot_small_PassingHand_oneshots_009		17770
	456025215	VOXScrm_scream_death_cry_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXScrm_scream_death_cry_Mattias\VOXScrm_scream_death_cry_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_rossbach_00\loading_screen_rossbach_volleys_freq_rear\volley_rear\volley_impact_seq\hurts_front\mil_vox_scream_death_cry\VOXScrm_scream_death_cry_Mattias\VOXScrm_scream_death_cry_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02		28300
	456061750	Cloth_mediumButtons_Pulling_oneshot_006	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_mediumButtons_Pulling_oneshot\Cloth_mediumButtons_Pulling_oneshot_006_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\Cloth_mediumButtons_movement\Cloth_mediumButtons_Pulling_oneshot\Cloth_mediumButtons_Pulling_oneshot_006		18418
	456112772	Armor_TorsoHips_relaxed_loop_002	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Armor_TorsoHips_relaxed_loop\Armor_TorsoHips_relaxed_loop_002_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\armor_movement_plate_metal\Armor_TorsoHips_relaxed_loop\Armor_TorsoHips_relaxed_loop_002		19761
	456173031	amb_maproom_thunder_hi_702_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_maproom_thunder_hi_702\amb_maproom_thunder_hi_702_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\Maproom\amb_maproom_thunder_lp\amb_maproom_thunder\amb_maproom_thunder_hi_702\amb_maproom_thunder_hi_702_01		3682
	456183724	fs_rock_barefoot_startstop_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_rock_barefoot_startstop\fs_rock_barefoot_startstop_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_passbys\fs_rock_barefoot_startstop\fs_rock_barefoot_startstop_01		106219
	456251609	VTB_blowingnose_mSTMC_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\blowingnose\VTB_blowingnose_mSTMC_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_blowingnose\STMC\VTB_blowingnose_mSTMC_01		17597
	456253756	wpn_mel_handle_partisan_50	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_partisan\wpn_mel_handle_partisan_50_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Weapons\Melee\wpn_handle\wpn_mel_handle_partisan\wpn_mel_handle_partisan_50		4447
	456304424	char_move_step_heavy_12	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_step\heavy\char_move_step_heavy_12_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Footsteps\char_move_step_foot_weight\char_move_step_medium\char_move_step_heavy_12		5923
	456404431	Metal_metaltrinketDampened_solo_Handling_loop_011	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_metaltrinketDampened_solo_Handling_loop\Metal_metaltrinketDampened_solo_Handling_loop_011_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\metal_small_trinket_handling\Metal_metaltrinketDampened_solo_Handling_loop\Metal_metaltrinketDampened_solo_Handling_loop_011		14319
	456423971	amb_int_wood_creak_small_18	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_int_wood_creak_small\amb_int_wood_creak_small_18_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\amb_int_wood_creak_small\amb_int_wood_creak_small_18		6733
	456438047	VOXScrm_scream_fear_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_09	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXScrm_scream_fear_Rob\VOXScrm_scream_fear_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_09_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VOXScrm_scream_fear\VOXScrm_scream_fear_Rob\VOXScrm_scream_fear_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_09		11424
	456452496	Food_smallWoodenBowl_oneshot_005	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Food_smallWoodenBowl_oneshot\Food_smallWoodenBowl_oneshot_005_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\04_quietest\audio_actors\wood_bowl_misc_handling\Food_smallWoodenBowl_oneshot\Food_smallWoodenBowl_oneshot_005		20949
	456465270	Textile_DenseHard_pillowcase_handling_oneshot_002	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Textile_DenseHard_pillowcase_handling_oneshot\Textile_DenseHard_pillowcase_handling_oneshot_002_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_ashanti_00\loading_screen_ashanti_00_procession\loading_screen_ashanti_00_procession_clothes\clothes_movement\Textile_DenseHard_pillowcase_handling_oneshot\Textile_DenseHard_pillowcase_handling_oneshot_002		3594
	456506017	VTB_talk-murmur_mJEHE_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\talk-murmur\VTB_talk-murmur_mJEHE_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_talk-murmur\JEHE\VTB_talk-murmur_mJEHE_06		59504
	456557021	fs_heavyshoe_dirt_pivot_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_heavyshoe_dirt_pivot\fs_heavyshoe_dirt_pivot_10_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_foot_oneshots\fs_heavyshoe_dirt_pivot\fs_heavyshoe_dirt_pivot_10		8632
	456561968	VTB_talk-normal_fANJO_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\talk-normal\VTB_talk-normal_fANJO_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-f_talk-normal\ANJO\VTB_talk-normal_fANJO_05		141289
	456650296	wpn_mel_hit_chainmail_08	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_mel_hit_chainmail\wpn_mel_hit_chainmail_08_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\02_loud\02_loud_armour\char_move_act_impact\char_move_impact_chainmail\wpn_mel_hit_chainmail_08		4650
	456669471	wpn_mel_hit_sword_2H_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_mel_hit_sword_2H\wpn_mel_hit_sword_2H_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Weapons\Melee\wpn_mel_hit\wpn_mel_hit_sword_2H\wpn_mel_hit_sword_2H_10		7319
	456795681	char_move_action_plate_41	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_action_plate\char_move_action_plate_41_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_military\OnMapUnits\Movement\char_move_action\char_move_action_plate\char_move_action_plate_41		16928
	456801349	VTB_talk-respond_fMIAI_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\talk-respond\VTB_talk-respond_fMIAI_07_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_vox_toolbox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_talk-respond\MIAI\VTB_talk-respond_fMIAI_07		19170
	456852903	MetalWood_WallDecoration_Handling_oneshot_028	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\MetalWood_WallDecoration_Handling_oneshot\MetalWood_WallDecoration_Handling_oneshot_028_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\metal_trinketOnWood_handling\MetalWood_WallDecoration_Handling_oneshot\MetalWood_WallDecoration_Handling_oneshot_028		21488
	456867399	f_happy_small_grp_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\f_happy_small_grp\f_happy_small_grp_07_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\characters\happy_small_grp\f_happy_small_grp\f_happy_small_grp_07		134868
	456916612	fs_lightshoe_rock_pivot_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_lightshoe_rock_pivot\fs_lightshoe_rock_pivot_07_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_sound_library\actor_sound_library\urban_sounds\03_quiet\03_quiet_foot_oneshots\fs_lightshoe_rock_pivot\fs_lightshoe_rock_pivot_07		5183
	457058175	wpn_proj_ReleaseString_bow_b_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_ReleaseString_bow_b\wpn_proj_ReleaseString_bow_b_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\loading_screen_bespoke\loading_screen_iroquois_ambush_00\loading_screen_iroquois_ambush_00_guns_bow\wpn_proj_ReleaseString_bow_b\wpn_proj_ReleaseString_bow_b_10		4967
	457060904	amb_torch_small_slice_10	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_torch_small_slice\amb_torch_small_slice_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\contextual_ambience\ca_spots\Panel_bespoke\DEFAULT_generic_study\amb_torch_small_slice\amb_torch_small_slice_10		84292
	457144076	f_group_talk_far_large_19_chunk	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\f_group_talk_far_large_chunk\f_group_talk_far_large_19_chunk_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\Vox-ToolBox SPL_ANDREW\vox_walla_mono\vox_walla_background\FR\talk_group_far_large_FR\f_group_talk_far_large_chunk_FR\f_group_talk_far_large_19_chunk		53576
