Event	ID	Name			Wwise Object Path	Notes
	527414663	mus_cue_neg_culture_C	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\deccan\mus_cue_neg_deccan\mus_cue_neg_deccan_C_EB3E0685.wem	527414663.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_C\mus_cue_neg_culture_C	
	527663791	mus_handle_north_german_adjust_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_adjust\mus_handle_north_german_adjust_02_2DFDE5D6.wem	527663791.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_adjust_02\mus_handle_north_german_adjust_02	
	527671728	mus_handle_syrian_tune_noodle_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_syrian_tune_noodle\mus_handle_syrian_tune_noodle_02_2DFDE5D6.wem	527671728.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\syrian\mus_handle_syrian_tune_noodle_02\mus_handle_syrian_tune_noodle_02	
	527719370	15_No_Fear_No_Mercy_111bpm_Amin_MIX	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\00. Full Mixes\15_No_Fear_No_Mercy_111bpm_Amin_MIX_2DFDE5D6.wem	527719370.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\FULL_MIX_TRACKS\15_No_Fear_No_Mercy_111bpm_Amin_MIX\15_No_Fear_No_Mercy_111bpm_Amin_MIX	
	528339211	mus_handle_north_german_keys_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_keys\mus_handle_north_german_keys_04_2DFDE5D6.wem	528339211.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_keys_04\mus_handle_north_german_keys_04	
	530821233	mus_handle_aztec_blowtest_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_blowtest\mus_handle_aztec_blowtest_01_2DFDE5D6.wem	530821233.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_blowtest_01\mus_handle_aztec_blowtest_01	
	530965932	mus_cue_pos_north_german_D	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\syrian\mus_cue_pos_syrian\mus_cue_pos_syrian_D_EB3E0685.wem	530965932.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_D\mus_cue_pos_north_german_D	
	531021874	mus_sol_north_german_Nun_danket_alle_Gott(soft & slow)	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\north_german\mus_sol_north_german_Nun_danket_alle_Gott(soft & slow)_EB3E0685.wem	531021874.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_sol_north_german_Nun_danket_alle_Gott(soft & slow)\mus_sol_north_german_Nun_danket_alle_Gott(soft & slow)	
	531605788	mus_cue_pos_north_german_A	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_pos_north_german\mus_cue_pos_north_german_A_EB3E0685.wem	531605788.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_A\mus_cue_pos_north_german_A	
	533597506	06_For_the_Lost_Ones_70bpm_Fmin_VOC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\06. For the Lost Ones\06_For_the_Lost_Ones_70bpm_Fmin_VOC_2DFDE5D6.wem	533597506.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\06_For_the_Lost_Ones_70bpm_Fmin\06_For_the_Lost_Ones_70bpm_Fmin_VOC	
	534453492	mus_impro_chinese_jester_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\chinese\mus_impro_chinese_jester_01_EB3E0685.wem	534453492.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\loading_screen_cues\mus_cue_loading\mus_cue_loading_chinese\mus_impro_chinese_jester_01	
	535992417	mus_cue_neg_culture_A	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\chinese\mus_cue_neg_chinese\mus_cue_neg_chinese_A_EB3E0685.wem	535992417.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_A\mus_cue_neg_culture_A	
	538548595	mus_handle_north_german_drawbars_11	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_drawbars\mus_handle_north_german_drawbars_11_2DFDE5D6.wem	538548595.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_drawbars_11\mus_handle_north_german_drawbars_11	
	539211214	22_Battle_of_Breitenfeld_90bpm_Fmin_HI_PERC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\22. Battle of Breitenfeld\22_Battle_of_Breitenfeld_90bpm_Fmin_HI_PERC_2DFDE5D6.wem	539211214.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\22_Battle_of_Breitenfeld_90bpm_Fmin\22_Battle_of_Breitenfeld_90bpm_Fmin_HI_PERC	
	542062655	05_Conquer_or_Fall_80bpm_Dmin_WW_SOLO	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\05. Conquer or Fall\05_Conquer_or_Fall_80bpm_Dmin_WW_SOLO_2DFDE5D6.wem	542062655.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_war\05_Conquer_or_Fall_80bpm_Dmin\05_Conquer_or_Fall_80bpm_Dmin_WW_SOLO	
	543139887	mus_impro_syrian_libera_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\syrian\mus_impro_syrian_libera_01_EB3E0685.wem	543139887.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\syrian\mus_impro_syrian_libera_01_A\mus_impro_syrian_libera_01	
	544020365	mus_cue_neu_culture_F	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\deccan\mus_cue_neu_deccan\mus_cue_neu_deccan_F_EB3E0685.wem	544020365.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\02_neutral\mus_cue_neutral_F\mus_cue_neu_culture_F	
	545295478	mus_cue_neg_core_F	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_neg_core\mus_cue_neg_core_F_EB3E0685.wem	545295478.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_F\mus_cue_neg_core_F	
	549596648	01B_Overture_I_Genesis_Awakening_65bpm_Cmaj_syrian	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01B Genesis Awakening\01B_Overture_I_Genesis_Awakening_65bpm_Cmaj_syrian_EB3E0685.wem	549596648.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\loading_screen_cues\mus_cue_loading\mus_cue_loading_syrian\01B_Overture_I_Genesis_Awakening_65bpm_Cmaj_syrian	
	550099984	mus_cue_loading_north_german	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\north_german\mus_impro_north_german_libera_me\mus_impro_north_german_libera_me_shortmedium_02_EB3E0685.wem	550099984.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\loading_screen_cues\mus_cue_loading\mus_cue_loading_north_german\mus_cue_loading_north_german	
	550416452	mus_sol_syrian_Num_habib_PLUCKED	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\syrian\mus_sol_syrian_Num_habib_PLUCKED_EB3E0685.wem	550416452.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\syrian\mus_sol_syrian_Num_habib\mus_sol_syrian_Num_habib_PLUCKED	
	552113753	10_The_Black_Death_170bpm_Cmin_BRASS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\10. The Black Death\10_The_Black_Death_170bpm_Cmin_BRASS_2DFDE5D6.wem	552113753.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\10_The_Black_Death_170bpm_Cmin\10_The_Black_Death_170bpm_Cmin_BRASS	
	552451771	22_Battle_of_Breitenfeld_90bpm_Fmin_WW	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\22. Battle of Breitenfeld\22_Battle_of_Breitenfeld_90bpm_Fmin_WW_2DFDE5D6.wem	552451771.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\22_Battle_of_Breitenfeld_90bpm_Fmin\22_Battle_of_Breitenfeld_90bpm_Fmin_WW	
	552803129	mus_cue_neutral_core_F	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_neutral_core\mus_cue_neutral_core_F_EB3E0685.wem	552803129.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\02_neutral\mus_cue_neutral_F\mus_cue_neutral_core_F	
	553317095	26_Libera_Me_97_5bpm_Emin_ocarinas	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\aztec\26_Libera_Me_97.5bpm_Emin_ocarinas_EB3E0685.wem	553317095.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\26_Libera_Me_97_5bpm_Emin_ocarinas_01\26_Libera_Me_97_5bpm_Emin_ocarinas	
	557726185	mus_cue_pos_north_german_E	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\syrian\mus_cue_pos_syrian\mus_cue_pos_syrian_E_EB3E0685.wem	557726185.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_E\mus_cue_pos_north_german_E	
	559425983	mus_sol_north_german_Nun_danket_alle_Gott(strong)	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\north_german\mus_sol_north_german_Nun_danket_alle_Gott(strong)_EB3E0685.wem	559425983.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_sol_north_german_Nun_danket_alle_Gott(strong)\mus_sol_north_german_Nun_danket_alle_Gott(strong)	
	559608702	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_A\mus_handle_aztec_grab_A_05_2DFDE5D6.wem	559608702.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_A_01\New Random Music Track	
	560304622	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_tunedrum_B\mus_handle_ashanti_tunedrum_B_05_2DFDE5D6.wem	560304622.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_tunedrum_B_01\New Random Music Track	
	560511308	mus_handle_chinese_grab_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_chinese_grab\mus_handle_chinese_grab_04_2DFDE5D6.wem	560511308.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_handle_chinese_grab_01\mus_handle_chinese_grab_01	
	561380666	mus_cue_pos_north_german_C	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_pos_north_german\mus_cue_pos_north_german_C_EB3E0685.wem	561380666.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_C\mus_cue_pos_north_german_C	
	561831938	mus_handle_north_german_keys_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_keys\mus_handle_north_german_keys_03_2DFDE5D6.wem	561831938.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_keys_03\mus_handle_north_german_keys_03	
	562050403	20_Maiden_Voyage_60bpm_Amin_SHAKER	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\20. Maiden Voyage\20_Maiden_Voyage_60bpm_Amin_SHAKER_2DFDE5D6.wem	562050403.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\20_Maiden_Voyage_60bpm_Amin\20_Maiden_Voyage_60bpm_Amin_SHAKER	
	562913005	mus_cue_neg_core_B	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_neg_core\mus_cue_neg_core_B_EB3E0685.wem	562913005.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_B\mus_cue_neg_core_B	
	563918904	20_Maiden_Voyage_60bpm_Amin_CYMBALS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\20. Maiden Voyage\20_Maiden_Voyage_60bpm_Amin_CYMBALS_2DFDE5D6.wem	563918904.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\20_Maiden_Voyage_60bpm_Amin\20_Maiden_Voyage_60bpm_Amin_CYMBALS	
	564729133	mus_cue_neg_culture_Bb	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\deccan\mus_cue_neg_deccan\mus_cue_neg_deccan_Bb_EB3E0685.wem	564729133.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_Bb\mus_cue_neg_culture_Bb	
	565878909	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_move_seperewa\mus_handle_ashanti_move_seperewa_08_2DFDE5D6.wem	565878909.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_move_seperewa_01\New Random Music Track	
	572829564	01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_STRINGS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01A Genesis Stinger\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_STRINGS_2DFDE5D6.wem	572829564.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_logo\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_STRINGS	
	576827195	15_No_Fear_No_Mercy_111bpm_Amin_SNARE_DR	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\15. No Fear, No Mercy\15_No_Fear_No_Mercy_111bpm_Amin_SNARE_DR_2DFDE5D6.wem	576827195.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\15_No_Fear_No_Mercy_111bpm_Amin\15_No_Fear_No_Mercy_111bpm_Amin_SNARE_DR	
	577768849	mus_cue_pos_north_german_B	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\deccan\mus_cue_pos_deccan\mus_cue_pos_deccan_B_EB3E0685.wem	577768849.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_B\mus_cue_pos_north_german_B	
	577807531	mus_sol_north_german_Auf_meinen _lieben _Gott(Medium power)	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\north_german\mus_sol_north_german_Auf_meinen _lieben _Gott(Medium power)_EB3E0685.wem	577807531.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_sol_north_german_Auf_meinen _lieben _Gott(Medium power)\mus_sol_north_german_Auf_meinen _lieben _Gott(Medium power)	
	578066517	10_The_Black_Death_170bpm_Cmin_SNARE_DR	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\10. The Black Death\10_The_Black_Death_170bpm_Cmin_SNARE_DR_2DFDE5D6.wem	578066517.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\10_The_Black_Death_170bpm_Cmin\10_The_Black_Death_170bpm_Cmin_SNARE_DR	
	579404996	mus_handle_chinese_grab_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_chinese_grab\mus_handle_chinese_grab_09_2DFDE5D6.wem	579404996.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_handle_chinese_grab_01\mus_handle_chinese_grab_01	
	580054645	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_A\mus_handle_aztec_grab_A_04_2DFDE5D6.wem	580054645.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_A_01\New Random Music Track	
	580319210	mus_cue_neg_core_D	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_neg_core\mus_cue_neg_core_D_EB3E0685.wem	580319210.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_D\mus_cue_neg_core_D	
	580991703	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_A\mus_handle_aztec_grab_A_10_2DFDE5D6.wem	580991703.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_A_01\New Random Music Track	
	582066921	19_The_Path_to_Potsdam_70bpm_Emin_TIMPANI	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\19. The Path to Potsdam\19_The_Path_to_Potsdam_70bpm_Emin_TIMPANI_2DFDE5D6.wem	582066921.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\19_The_Path_to_Potsdam_70bpm_Emin\19_The_Path_to_Potsdam_70bpm_Emin_TIMPANI	
	585892859	mus_impro_syrian_jester_slow_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\syrian\mus_impro_syrian_jester_slow_02_EB3E0685.wem	585892859.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\syrian\mus_impro_syrian_jester_slow_02\mus_impro_syrian_jester_slow_02	
	590218417	19_The_Path_to_Potsdam_70bpm_Emin_SHAKER	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\19. The Path to Potsdam\19_The_Path_to_Potsdam_70bpm_Emin_SHAKER_2DFDE5D6.wem	590218417.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_war\19_The_Path_to_Potsdam_70bpm_Emin\19_The_Path_to_Potsdam_70bpm_Emin_SHAKER	
	590335301	mus_handle_north_german_keys_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_keys\mus_handle_north_german_keys_01_2DFDE5D6.wem	590335301.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_keys_01\mus_handle_north_german_keys_01	
	590606299	mus_cue_neu_culture_G	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_neu_north_german\mus_cue_neu_north_german_G_EB3E0685.wem	590606299.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\02_neutral\mus_cue_neutral_G\mus_cue_neu_culture_G	
	593473451	23_Peace_of_Westphalia_57bpm_Emin_TPT_SOLO	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\23. Peace of Westphalia\23_Peace_of_Westphalia_57bpm_Emin_TPT_SOLO_2DFDE5D6.wem	593473451.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\23_Peace_of_Westphalia_57bpm_Emin\23_Peace_of_Westphalia_57bpm_Emin_TPT_SOLO	
	596107243	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_B\mus_handle_aztec_grab_B_17_2DFDE5D6.wem	596107243.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_B_01\New Random Music Track	
	597106369	mus_sol_north_german_Lobe_den_Herren_den_mächtigen_König_der_Ehren(slow & soft)	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\north_german\mus_sol_north_german_Lobe_den_Herren_den_mächtigen_König_der_Ehren(slow & soft)_EB3E0685.wem	597106369.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_sol_north_german_Lobe_den_Herren_den_mächtigen_König_der_Ehren(slow & soft)\mus_sol_north_german_Lobe_den_Herren_den_mächtigen_König_der_Ehren(slow & soft)	
	602489314	mus_impro_north_german_for_the_lost_ones_70bpm_chords	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\north_german\mus_impro_north_german_for_the_lost_ones_70bpm\mus_impro_north_german_for_the_lost_ones_70bpm_chords_EB3E0685.wem	602489314.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_impro_north_german_for_the_lost_ones_70bpm\mus_impro_north_german_for_the_lost_ones_70bpm_chords	
	604217464	16_Pain_is_Salvation_90bpm_Bbmin_WW	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\16. Pain is Salvation\16_Pain_is_Salvation_90bpm_Bbmin_WW_2DFDE5D6.wem	604217464.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\16 Pain_is_Salvation_90bpm_Bbmin\16_Pain_is_Salvation_90bpm_Bbmin_WW	
	604366381	01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_culture	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01D Genesis Sunrise\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_iroquois_EB3E0685.wem	604366381.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_mainMenu\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_culture	
	605066682	01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_aztec_ocarinas	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01B Genesis Awakening\01B_Overture_I_Genesis_Awakening_65bpm_Cmaj_aztec_EB3E0685.wem	605066682.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\loading_screen_cues\mus_cue_loading\mus_cue_loading_aztec\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_aztec_ocarinas	
	605305004	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_A\mus_handle_aztec_grab_A_08_2DFDE5D6.wem	605305004.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_A_01\New Random Music Track	
	607397907	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_tunedrum_A\mus_handle_ashanti_tunedrum_A_07_2DFDE5D6.wem	607397907.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_tunedrum_A_01\New Random Music Track	
	608922162	mus_handle_chinese_tune_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_chinese_tune\mus_handle_chinese_tune_03_2DFDE5D6.wem	608922162.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_handle_chinese_tune_03\mus_handle_chinese_tune_03	
	609299065	mus_impro_deccan_jester_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\deccan\mus_impro_deccan_jester\mus_impro_deccan_jester_07_2DFDE5D6.wem	609299065.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\decca\mus_impro_deccan_jester_07\mus_impro_deccan_jester_07	
	610248134	13_Falalalan_106bpm_Dmin_Fmin_HI_STR	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\13. Falalalan\13_Falalalan_106bpm_Dmin_Fmin_HI_STR_2DFDE5D6.wem	610248134.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\13_Falalalan_106bpm_Dmin_Fmin\13_Falalalan_106bpm_Dmin_Fmin_HI_STR	
	611111298	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_B\mus_handle_aztec_grab_B_12_2DFDE5D6.wem	611111298.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_B_01\New Random Music Track	
	611586917	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_drum_noodle\mus_handle_ashanti_drum_noodle_06_2DFDE5D6.wem	611586917.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_drum_noodle_01\New Random Music Track	
