Event	ID	Name			Wwise Object Path	Notes
	2568801986	room_small_stone	local_context_int_type			
	2763386986	hall_stone	local_context_int_type			
	3248502869	DISABLED	local_context_int_type			
	748895195	None	Gamestate_Speed			
	1400591528	speed_05	Gamestate_Speed			
	1400591529	speed_04	Gamestate_Speed			
	1400591532	speed_01	Gamestate_Speed			
	1400591534	speed_03	Gamestate_Speed			
	1400591535	speed_02	Gamestate_Speed			
	491961918	forest	local_context_ext_type			
	513139656	mountain	local_context_ext_type			
	514358619	field	local_context_ext_type			
	748895195	None	local_context_ext_type			
	3248502869	DISABLED	local_context_ext_type			
	3888786832	city	local_context_ext_type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	199525848	Percentage_Female			\Gender_ANDREW\Percentage_Female	
	200151049	CameraHeight			\Camera\CameraHeight	25 min city graphics culled at 190 flatmap/maprom at 930
	213409767	PopCountCity_Laborers			\prm_city_audio\PopCountCity_Laborers	
	229922316	unitActionIntensity			\Military\unitActionIntensity	Set in events for relaxed and intense movement
	362798921	masDataCityDensity			\Ambience\Master Ambient System Terrain Data\masDataCityDensity	Rough climate zone parameter going from 1 = tropical to 0 = arctic
	579235770	HasPort			\prm_city_audio\HasPort	0 ==, then no port attached 100 == has port attached
	588721461	VCA_Ui_clock			\MasterMix\VCA_Ui_clock	
	633983237	PopCountCity_Clergy			\prm_city_audio\PopCountCity_Clergy	
	955403337	PopCountCity_Slaves			\prm_city_audio\PopCountCity_Slaves	
	1028129018	PopCountCity_Nobles			\prm_city_audio\PopCountCity_Nobles	
	1093642105	ca_pan_FB_urban			\Ambience\Contextual Ambience Hard Set Panning\ca_pan_FB_urban	Pan: 0 is back, 50 is Center, 100 is front 
	1265760930	ca_data_cityDensity			\Ambience\Contextual Ambience Hard Set Terrain Data\ca_data_cityDensity	
	1490980333	VCA_Music			\MasterMix\VCA_Music	
	1515895156	masDataTopologyLake			\Ambience\Master Ambient System Terrain Data\masDataTopologyLake	
	1592485521	PopCountCity_Total			\prm_city_audio\PopCountCity_Total	
	1842431190	PopCountCity_Tribesmen			\prm_city_audio\PopCountCity_Tribesmen	
	1919753681	ca_data_vegetationDensity			\Ambience\Contextual Ambience Hard Set Terrain Data\ca_data_vegetationDensity	
	2153078782	masDataVegetationDensity			\Ambience\Master Ambient System Terrain Data\masDataVegetationDensity	
	2153605855	PopCountCity_Burghers			\prm_city_audio\PopCountCity_Burghers	
	2181372549	masDataTopologyCoast			\Ambience\Master Ambient System Terrain Data\masDataTopologyCoast	
	2586021894	PopCountCity_Peasants			\prm_city_audio\PopCountCity_Peasants	
	2819676560	PopCountCity_Soldiers			\prm_city_audio\PopCountCity_Soldiers	
	2882530721	masDataClimateZone			\Ambience\Master Ambient System Terrain Data\masDataClimateZone	Rough climate zone parameter going from 1 = tropical to 0 = arctic
	3230545068	ca_data_elevation			\Ambience\Contextual Ambience Hard Set Terrain Data\ca_data_elevation	
	3493312238	VCA_Master			\MasterMix\VCA_Master	
	3598327945	masDataTopologyOcean			\Ambience\Master Ambient System Terrain Data\masDataTopologyOcean	
	3799703539	PanelFocus			\UI\PanelFocus	Set on hover on and off panels, 0 is out of focus, 100 is in focus, used for fading panel ambience in and out
	4178822586	masDataTopologyElevation			\Ambience\Master Ambient System Terrain Data\masDataTopologyElevation	1 being highest mountains, 0 being sea level

Modulator LFO	ID	Name			Wwise Object Path	Notes
	434095045	modLFO_local_wind_intensity			\mod_ambience\modLFO_local_wind_intensity	
	881985660	modLFO_global_wind_intensity			\mod_ambience\modLFO_global_wind_intensity	

Modulator Envelope	ID	Name			Wwise Object Path	Notes
	159494486	modEnv_miltary_fsTransient			\mod_military\modEnv_miltary_fsTransient	
	172834489	modEnv_military_act_intense (Custom)				
	309751138	modEnv_military_act_intense (Custom)				
	318228157	modEnv_wagon_kill			\mod_ambience\modEnv_wagon_kill	
	382501546	modEnv_passby_killfade			\mod_ambience\modEnv_passby_killfade	
	455652204	modEnv_military_action			\mod_military\modEnv_military_action	
	465290821	Modulator Envelope (Custom)				
	566163915	modEnv_amb_base_wind_fade			\mod_ambience\modEnv_amb_base_wind_fade	
	651690801	modEnv_amb_base_gust			\mod_ambience_MATTIAS\modEnv_amb_base_gust	
	682451556	modEnv_military_act_intense (Custom)				
	709101520	modEnv_CameraWind			\mod_ambience_MATTIAS\modEnv_CameraWind	
	713160953	modEnv_military_act_intense (Custom)				
	764088147	modEnv_military_act_intense (Custom)				
	806206012	modEnv_military_act_intense (Custom)				
	844591619	modEnv_military_hitTransient			\mod_military\modEnv_military_hitTransient	
	1060440763	modEnv_ca_fade			\mod_ambience\modEnv_ca_fade	README: THIS ENVELOPE SHOULD APPLY PER EVENT ON ALL CA SOUNDS It makes sure they always have a fade in, so no sudden attacks. That leaves room for any one shots when opening panels. Over time this envelope then settles on a slightly lower volume at sustain level, so that the format becomes Establish with more frequent CA random sounds Over time slightly lower the volume and stay there

Audio Bus	ID	Name			Wwise Object Path	Notes
	348963605	Reverb			\Default Work Unit\Master Audio Bus\Diegesis\Reverb	
	914120420	Diegesis			\Default Work Unit\Master Audio Bus\Diegesis	
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	

Auxiliary Bus	ID	Name			Wwise Object Path	Notes
	15771434	local_ext_forest			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_exterior\local_ext_forest	
	88744378	music_context			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\music_context	
	538750605	local_context_interior			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior	
	651884576	set_piece			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\music_context\set_piece	
	681222507	world_context			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\world_context	Game driven on map reverbs based on vegetation density
	762652776	local_int_receive_hall			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_receive_hall	
	854084687	world_mountain			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\world_context\world_mountain	
	925421246	local_int_receive_room_medium			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_receive_room_medium	
	1002469546	local_int_receive			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_receive	
	1045769692	local_int_room_small_stone			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_room_small_stone	
	1109445198	local_int_hall_wood			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_hall_wood	
	1423398518	world_field			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\world_context\world_field	
	1501726101	world_forest			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\world_context\world_forest	
	1595305999	dreamy			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\dreamy	
	1620528595	local_context_exterior			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_exterior	
	1890676856	local_int_hall_stone			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_hall_stone	
	2080651732	local_ext_city			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_exterior\local_ext_city	
	2215249551	local_ext_field			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_exterior\local_ext_field	
	2335918910	local_context			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context	
	3077423802	local_int_room_medium_stone			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_room_medium_stone	
	3154923636	local_ext_mountain			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_exterior\local_ext_mountain	Setting to stereo until figure out how to handle delays in ambisonics - MAWE 250404 
	3451298216	local_int_receive_room_small			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_receive_room_small	
	3514662981	world_context_receive			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\world_context\world_context_receive	Game driven on map reverbs based on vegetation density
	3541680202	local_int_room_small_wood			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_room_small_wood	
	3648235120	local_ext_receive			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_exterior\local_ext_receive	
	3696130331	world_city			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\world_context\world_city	
	4137814988	local_int_room_medium_wood			\Default Work Unit\Master Audio Bus\Diegesis\Reverb\local_context\local_context_interior\local_int_room_medium_wood	

Effect plug-ins	ID	Name	Type				Notes
	30717587	Delay (Custom)	Wwise Delay			
	34459054	Parametric EQ (Custom)	Wwise Parametric EQ			
	56174514	Resonant_Room_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms   
	71484589	Parametric EQ (Custom)	Wwise Parametric EQ			
	112859681	HamburgHarburgerSee_Slap_02_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 2ms 
	140220686	Short_Hall_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	150078804	Flanger (Custom)	Wwise Flanger			
	163151502	Crowded_Hall_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 10ms 
	192462624	Dark_Hall_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	227825348	HamburgStadtpark_ER_Ambisonics (Custom)	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	258302796	Parametric EQ (Custom)	Wwise Parametric EQ			
	265638814	Dark_Hall_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	280400564	HamburgHarburgerSee_Slap_01_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 2ms 
	287670102	BlueNoise_Room_02_Org_Ambisonics	Wwise Convolution Reverb			NOTE: Sounds filtered    Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms 
	319664383	HamburgParkhaus_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms  
	328281677	Flanger (Custom)	Wwise Flanger			
	335857323	MediumChurch_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	355853687	Space_Ship_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	361504441	Large_Bright_Space_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	376118400	Parametric EQ (Custom)	Wwise Parametric EQ			
	407362752	Parametric EQ (Custom)	Wwise Parametric EQ			
	454518594	Parametric EQ (Custom)	Wwise Parametric EQ			
	457689462	Lecture_Hall_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	463881712	Parametric EQ (Custom)	Wwise Parametric EQ			
	471009845	Lost_in_a_Cathedral_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	501598640	Flanger (Custom)	Wwise Flanger			
	531710912	Parametric EQ (Custom)	Wwise Parametric EQ			
	561646240	Hamburg_Fabrik_SCOUT_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms 
	564852421	Parametric EQ (Custom)	Wwise Parametric EQ			
	602431758	Parametric EQ (Custom)	Wwise Parametric EQ			
	628031306	Live_Room_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	696995932	Flanger (Custom)	Wwise Flanger			
	712780283	Intimate_Room_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms  
	727153013	RoomVerb (Custom)	Wwise RoomVerb			
	733050265	Delay (Custom)	Wwise Delay			
	767494898	Damped_Chamber_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms 
	802244248	BlueNoise_Room_02_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	803467813	Petite_Room_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	833756682	HamburgHarburgerSee_Slap_01_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 2ms 
	864602428	Parametric EQ (Custom)	Wwise Parametric EQ			
	905109816	StereoDelay_mountain	Wwise Stereo Delay			
	921191769	BlueNoise_Room_03_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms  
	943866016	Hamburg_Stadtpark_01_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	953102928	Stair_Way_Hall_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	971177054	Flanger (Custom)	Wwise Flanger			
	1005133955	Parametric EQ (Custom)	Wwise Parametric EQ			
	1047488210	Parametric EQ (Custom)	Wwise Parametric EQ			
	1050597209	MediumChurch_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	1052577282	HamburgStadtpark_Stage_Reflections_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms 
	1053760194	Parametric EQ (Custom)	Wwise Parametric EQ			
	1055510671	HamburgStadtpark_Dense_Reflections_Ambisonics (Custom)	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms 
	1058158220	Matrix Reverb (Custom)	Wwise Matrix Reverb			
	1066801779	Parametric EQ (Custom)	Wwise Parametric EQ			
	1069491694	Parametric EQ (Custom)	Wwise Parametric EQ			
	1077275123	HamburgHarburgerSee_Slap_02_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 2ms 
	1152728233	Brasilien_Halle_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 10ms  
	1213168650	Hamburg_Volksdorfer_Wald_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 9ms  
	1256896915	Hamburg_Parkhaus_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms  
	1262298293	Bright_Echo_Chamber_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms 
	1306053829	Hamburg_Pinguin_Buro_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms  
	1311557695	Lost_in_a_Cathedral_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	1326106763	BlueNoise_Room_03_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms  
	1437280139	Large_Warehouse_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms  
	1480706943	Bright_Echo_Chamber_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms 
	1503531868	HamburgStadtpark_Stage_Reflections_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms 
	1522157149	Hamburg_Stadtpark_02_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms  
	1566318828	Filtered_Cathedral_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	1572586297	Large_Warehouse_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms  
	1634225668	Hamburg_Volksdorfer_Wald_Org_Ambisonics	Wwise Convolution Reverb			NOTE: Does not sound as open as stereo version.    Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 9ms  
	1695985725	Famous_Church_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	1753698311	Famous_Church_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	1870980652	Blue_Reflective_Room_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	1927045426	Luna_Studio_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	1954826754	Filtered_Cathedral_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	1970344361	Medium_Church_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	2019867529	HamburgStadtpark_Dense_Reflections_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms 
	2022941723	HamburgStadtpark_Dense_Reflections_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms 
	2027554746	Bright_Room_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms  
	2116774349	EQ_amb_map_ducking_under_ca	Wwise Parametric EQ			
	2119457811	HamburgVolksdorferWald_Diffusion_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 9ms  
	2183853359	Hamburg_Pinguin_Buro_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms  
	2206420588	Luna_Studio_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	2323937604	Live_Room_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	2332408587	Large_Bright_Space_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	2345198125	Hamburg_Fabrik_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms  
	2373816053	HamburgParkhaus_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms  
	2501399612	Resonant_Room_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms   
	2510930675	Hamburg_Karl_Schneider_Halle_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	2556283191	StKatharinen_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	2607782584	Lecture_Hall_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	2617090757	BerlinTeldex_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	2638055041	Bright_Metallic_Space_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	2665107315	Bright_Metallic_Space_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	2706001549	Space_Ship_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	2726648993	Hamburg_Parkhaus_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms  
	2824294167	Hamburg_Fabrik_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms  
	2881277415	Hamburg_Stadtpark_02_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms  
	2928304598	Gated_Metallic_Reflections_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	2953734959	BerlinTeldex_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	2956205901	StKatharinen_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	2981956133	Dark_Cathedral_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms  
	3017059376	Crowded_Hall_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 10ms 
	3041976937	Intimate_Room_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms  
	3065144097	Hamburg_Karl_Schneider_Halle_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	3075486160	HamburgStadtpark_ER_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	3077109135	Dark_Cathedral_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms  
	3115551164	HamburgStadtpark_Stage_Reflections_Gated_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms 
	3340219128	Gated_Metallic_Reflections_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 7ms  
	3361485787	Brasilien_Halle_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 10ms  
	3380986947	Colossal_Cathedral_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 20ms 
	3383185710	HamburgStadtpark_ER_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	3514816286	Hamburg_Fabrik_SCOUT_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 0ms 
	3547870212	Bright_Room_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms  
	3565857266	Blue_Reflective_Room_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
	3587323186	HamburgStadtpark_Stage_Reflections_Gated_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 3ms 
	3661650139	Medium_Church_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms 
	3689158329	Berlin_Stadtbad_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 5ms  
	3706629458	Hamburg_Harburger_See_Org_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 2ms 
	3725018352	Short_Hall_Stereo	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 6ms
	3763172438	Hamburg_Echo_Chamber_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 4ms  
	3793055006	Hamburg_Stadtpark_01_Org_Ambisonics	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 8ms  
