In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	567222893	UI_research_complete_bubble-05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_research_complete_bubble\UI_research_complete_bubble-05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_research_complete_bubble\UI_research_complete_bubble-05		19849
	567636983	construction_building_industry_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_industry\construction_building_industry_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_industry\construction_building_industry_01		10149
	569008943	UI_open_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_open\UI_open_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_window_problematic_show\UI_open_03		3929
	569290669	UI_panel_society_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_society\UI_panel_society_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_society\UI_panel_society_04		11070
	569702808	construction_building_religion_shimmer_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_religion_shimmer\construction_building_religion_shimmer_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_religion_shimmer\construction_building_religion_shimmer_03		12998
	570128425	UI_action_military_navy_train_admiral-004	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_navy_train_admiral\UI_action_military_navy_train_admiral-004_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_military_navy_train_admiral\UI_action_military_navy_train_admiral-004		18929
	570979346	UI_panel_government_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_government\UI_panel_government_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_government\UI_panel_government_01		6499
	572639010	UI_panel_economy_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_economy\UI_panel_economy_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_economy\UI_panel_economy_01		4826
	573938520	construction_rgo_mining_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_mining\construction_rgo_mining_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_mining\construction_rgo_mining_03		30184
	573938521	construction_rgo_mining_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_mining\construction_rgo_mining_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_mining\construction_rgo_mining_03		30218
	574381870	UI_gameStart_cloud_in_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStartV2\UI_gameStart_cloud_in\UI_gameStart_cloud_in_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_cloud_in\UI_gameStart_cloud_in_01		39856
	574472729	UI_chat_public_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_chat_public\UI_chat_public_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\mp_chat\UI_chat_public\UI_chat_public\UI_chat_public_04		852
	579520564	UI_window_open_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_window_open\UI_window_open_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_window_show\UI_window_open_05		7268
	580043524	UI_action_advances_research_remove-05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_advances_research_remove\UI_action_advances_research_remove-05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_advances_research_remove\UI_action_advances_research_remove-05		16977
	580264099	construction_building_generic_6_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_6\construction_building_generic_6_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_generic_6\construction_building_generic_6_04		8412
	580264100	construction_building_generic_finished_6_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_finished_6\construction_building_generic_finished_6_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_generic_finished_6\construction_building_generic_finished_6_04		14765
	580775988	UI_alerts_flags_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_alerts_flags\UI_alerts_flags_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_flags\UI_alerts_flags_04		9045
	581175032	UI_pen_scribble_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_pen_scribble\UI_pen_scribble_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\confirm_hold\UI_pen_scribble\UI_pen_scribble_01		3185
	583624023	UI_map_roll_handle_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\Map\UI_map_roll_handle\UI_map_roll_handle_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\map\UI_map_roll_handle\UI_map_roll_handle_02		13167
	583906642	construction_rgo_gathering_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_gathering\construction_rgo_gathering_06_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_gathering\construction_rgo_gathering_06		17416
	585842719	UI_map_roll_handle_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\Map\UI_map_roll_handle\UI_map_roll_handle_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\map\UI_map_roll_handle\UI_map_roll_handle_03		8754
	589493791	UI_unit_moveconfirm_invalid_13	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_unit_moveconfirm_invalid\UI_unit_moveconfirm_invalid_13_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\unit_interaction\UI_unit_moveconfirm_invalid\UI_unit_moveconfirm_invalid_13		2029
	591042734	UI_map_location_select_paper_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_map_location_select_paper\UI_map_location_select_paper_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\map_interactions\map_select\UI_map_location_select\UI_map_location_select_paper\UI_map_location_select_paper_03		4501
	591280019	UI_panel_base_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_base\UI_panel_base_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_base\UI_panel_base_01		4685
	591763549	UI_action_building_base-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_building_base\UI_action_building_base-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_building_base\UI_action_building_base-04		6566
	592143380	UI_hoveron_flag_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_hoveron_flag\UI_hoveron_flag_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\hovers\UI_hover_flag\UI_hoveron_flag_05		11787
	593060684	construction_rgo_forestry_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_forestry\construction_rgo_forestry_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_forestry\construction_rgo_forestry_06		17900
	593318511	UI_building_complete_rocks-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_building_complete_rocks\UI_building_complete_rocks-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_notify_building_finished\UI_building_complete_rocks\UI_building_complete_rocks-04		21599
	594062319	UI_action_character_mission_generic_start_impact-03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_character_mission_generic_start_impact\UI_action_character_mission_generic_start_impact-03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_actions_important\UI_action_character_mission_generic_start_impact\UI_action_character_mission_generic_start_impact-03		5504
	594130413	UI_map_hand_drag_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\Map\UI_map_hand_drag\UI_map_hand_drag_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\map\UI_map_hand_drag\UI_map_hand_drag_03		6461
	594168501	UI_unit_moveconfirm_valid_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_unit_moveconfirm_valid\UI_unit_moveconfirm_valid_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\unit_interaction\UI_unit_moveconfirm_valid\UI_unit_moveconfirm_valid_05		2079
	594590728	UI_hoveron_flag_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_hoveron_flag\UI_hoveron_flag_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\hovers\UI_hover_alert\UI_hoveron_flag_07		11654
	594810303	UI_panel_economy_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_economy\UI_panel_economy_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_economy\UI_panel_economy_04		3375
	595903313	construction_rgo_mining_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_mining\construction_rgo_mining_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_mining\construction_rgo_mining_04		27601
	597264722	UI_action_military_army_train_general-005	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_train_general\UI_action_military_army_train_general-005_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_military_army_train_general\UI_action_military_army_train_general-005		28797
	597502196	construction_building_generic_2_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_2\construction_building_generic_2_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_generic_2\construction_building_generic_2_01		4631
	597502197	construction_building_generic_finished_2_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_finished_2\construction_building_generic_finished_2_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_generic_finished_2\construction_building_generic_finished_2_01		5464
	598449383	UI_gameStart_cloud_in_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStartV2\UI_gameStart_cloud_in\UI_gameStart_cloud_in_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_cloud_in\UI_gameStart_cloud_in_02		38310
	599084340	UI_action_military_army_raise_levies-004	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_raise_levies\UI_action_military_army_raise_levies-004_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_army_raise_levies\UI_action_military_army_raise_levies-004		13378
	601133463	UI_handRelease_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_handRelease\UI_handRelease_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_handRelease\UI_handRelease_03		2650
	601225725	UI_gameStart_flag_in_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStart\UI_gameStart_flag_in\UI_gameStart_flag_in_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_flag_in\UI_gameStart_flag_in_01		38242
	602227638	UI_open_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_open\UI_open_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_open\UI_open_05		3145
	604213531	UI_pen_scribble_17	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_pen_scribble\UI_pen_scribble_17_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\confirm_hold\UI_pen_scribble\UI_pen_scribble_17		4339
	604483739	UI_tooltip_hide_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_tooltip_hide\UI_tooltip_hide_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_tooltip_hide\UI_tooltip_hide_03		1185
	604621421	UI_confirm_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_confirm\UI_confirm_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\checkbuttons\UI_checkbutton_tick_big\UI_confirm_01		3457
	605772327	UI_backward_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_backward\UI_backward_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_backward\UI_backward_03		3936
	608775446	UI_alert_diplo_atonal_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\UI_alert_diplo_atonal\UI_alert_diplo_atonal_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_diplo_atonal\UI_alert_diplo_atonal_04		24780
	609245607	UI_pen_scribble_15	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_pen_scribble\UI_pen_scribble_15_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\confirm_hold\UI_pen_scribble\UI_pen_scribble_15		3865
	609783404	UI_tooltip_show_07	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_tooltip_show\UI_tooltip_show_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_messageLog\UI_tooltip_show_07		1895
	610042425	construction_rgo_farming_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_farming\construction_rgo_farming_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_farming\construction_rgo_farming_03		10071
	610042426	construction_rgo_farming_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_farming\construction_rgo_farming_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_farming\construction_rgo_farming_03		10105
	611859083	UI_pageFlip_12	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_pageFlip\UI_pageFlip_12_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\time\pause_unpause\UI_pause_levels\UI_pause_02\UI_pageFlip_12		1887
	612462451	UI_map_flap_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\Map\UI_map_flap\UI_map_flap_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\map\UI_map_flap\UI_map_flap_03		14341
	612832807	UI_open_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_open\UI_open_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_window_problematic_show\UI_open_06		3993
	617649362	UI_mainMenu_close_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStartV2\UI_mainMenu_close\UI_mainMenu_close_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_mainMenu_close\UI_mainMenu_close_01		11375
	618837488	UI_action_road_build-02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_road_build\UI_action_road_build-02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_road_build\UI_action_road_build-02		13622
	620819194	UI_pageFlip_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_pageFlip\UI_pageFlip_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\time\pause_unpause\UI_pause_levels\UI_pause_01\UI_pageFlip_02		1598
	624176622	UI_button_press_13	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_button_press\UI_button_press_13_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\UI_button_press\UI_button_press_13		2618
	624435714	UI_action_appoint_admiral-05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_appoint_admiral\UI_action_appoint_admiral-05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_appoint_admiral\UI_action_appoint_admiral-05		9110
	625161996	UI_action_cabinet_general-03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_cabinet_general\UI_action_cabinet_general-03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_cabinet_general\UI_action_cabinet_general-03		14923
	626185257	amb_wind_onear_hi_lp_09	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_09_A2AC1C34.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\CameraWind\GoTo\StereoizSequence\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_09		29625
	628589057	UI_handGrab_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_handGrab\UI_handGrab_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_handGrab\UI_handGrab_04		1985
	629047215	UI_tooltip_lock_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_tooltip_lock\UI_tooltip_lock_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_tooltip_lock\UI_tooltip_lock_06		1035
	629724833	UI_panel_geopolitics_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_geopolitics\UI_panel_geopolitics_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_geopolitics\UI_panel_geopolitics_01		12836
	630242107	UI_mainMenu_close_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStartV2\UI_mainMenu_close\UI_mainMenu_close_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_mainMenu_close\UI_mainMenu_close_03		11602
	630459264	construction_rgo_gathering_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_gathering\construction_rgo_gathering_05_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_gathering\construction_rgo_gathering_05		15279
	631075406	UI_tooltip_hide_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_tooltip_hide\UI_tooltip_hide_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_tooltip_hide\UI_tooltip_hide_01		1113
	633282893	UI_alert_yellow_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\UI_alert_yellow\UI_alert_yellow_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\alerts\UI_alert_yellow\UI_alert_yellow_05		14569
	633434870	UI_action_character_mission_generic_finished_impact-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_character_mission_generic_finished_impact\UI_action_character_mission_generic_finished_impact-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_actions_important\UI_action_character_mission_generic_finished_impact\UI_action_character_mission_generic_finished_impact-04		3913
	634148674	UI_action_parliament_general-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_parliament_general\UI_action_parliament_general-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_parliament_general\UI_action_parliament_general-04		7418
	640564841	construction_rgo_forestry_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_forestry\construction_rgo_forestry_04_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_forestry\construction_rgo_forestry_04		17194
	643859682	UI_action_hi_finish_06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_hi_finish\UI_action_hi_finish_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_action_hi_finish\UI_action_hi_finish_06		22798
	644454395	UI_pageFlip_13	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_pageFlip\UI_pageFlip_13_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\time\pause_unpause\UI_pause_levels\UI_pause_01\UI_pageFlip_13		1139
	644643101	UI_pageFlip_22	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_pageFlip\UI_pageFlip_22_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\time\pause_unpause\UI_unpause_levels\UI_unpause_01\UI_pageFlip_22		1276
	644975679	UI_clickPress_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_clickPress\UI_clickPress_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\UI_clickPress\UI_clickPress_04		1961
	648794014	UI_hoveron_shield_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_hoveron_shield\UI_hoveron_shield_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\hovers\UI_hover_shield\UI_hoveron_shield_05		6664
	651731799	UI_panel_government_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_government\UI_panel_government_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_government\UI_panel_government_02		6525
	653014010	UI_action_cabinet_complete-06	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_cabinet_complete\UI_action_cabinet_complete-06_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_cabinet_complete\UI_action_cabinet_complete-06		5928
	653253672	UI_situation_knock_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_situation_knock\UI_situation_knock_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_situation_start\UI_situation_knock\UI_situation_knock_02		16077
	654098886	UI_action_military_army_recruit_regulars-003	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_recruit_regulars\UI_action_military_army_recruit_regulars-003_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_army_recruit_regulars\UI_action_military_army_recruit_regulars-003		16484
	654127949	construction_building_generic_5_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_5\construction_building_generic_5_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_building_generic_5\construction_building_generic_5_03		7635
	654127950	construction_building_generic_finished_5_03	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_building_generic_finished_5\construction_building_generic_finished_5_03_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_building_generic_finished_5\construction_building_generic_finished_5_03		10993
	655372816	UI_action_appoint_base-04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_appoint_base\UI_action_appoint_base-04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_appoint_base\UI_action_appoint_base-04		10042
	655769055	UI_window_open_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_window_open\UI_window_open_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_contextualmenu_show\UI_window_open_04		6190
	658802191	UI_panel_diplomacy_04	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_panel_diplomacy\UI_panel_diplomacy_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\panels\UI_panel_diplomacy\UI_panel_diplomacy_04		8160
	659107361	UI_unit_moveconfirm_invalid_11	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_unit_moveconfirm_invalid\UI_unit_moveconfirm_invalid_11_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\cursor\unit_interaction\UI_unit_moveconfirm_invalid\UI_unit_moveconfirm_invalid_11		2513
	661982451	UI_situation_lur_end_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_situation_lur_end\UI_situation_lur_end_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\UI_situation_end\UI_situation_lur_end\UI_situation_lur_end_02		12625
	662009835	UI_gameStart_cloud_out_02	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\GameMenuStartV2\UI_gameStart_cloud_out\UI_gameStart_cloud_out_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\buttons\startup_sequence\UI_gameStart_cloud_out\UI_gameStart_cloud_out_02		49051
	662395510	UI_action_military_army_train_general-003	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_action_military_army_train_general\UI_action_military_army_train_general-003_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\actions\UI_action_military_army_train_general\UI_action_military_army_train_general-003		28911
	663148045	UI_window_close_05	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\UI_window_close\UI_window_close_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\navigation\UI_window_hide\UI_window_close_05		7105
	665420597	construction_rgo_farming_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_farming\construction_rgo_farming_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\wu_actor_ui\UI\notifications\construction\construction_rgo_farming\construction_rgo_farming_01		11667
	665420598	construction_rgo_farming_01	D:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\construction_rgo_farming\construction_rgo_farming_01_8214FF25.wem		\Actor-Mixer Hierarchy\wu_actor_ambience\Ambience\OnMapObjects\building_in_construction\construction_rgo_farming\construction_rgo_farming_01		11701
